food,category,country,region,year,imports,exports,production,yield
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2000,50000,49000,26000,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2001,45000,37000,19000,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2002,45000,37000,19000,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2003,45000,25500,9000,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2004,40500,19000,15000,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2005,33700,15000,17900,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2006,26000,18000,7560,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2007,28500,17000,3700,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2008,26700,15800,4900,0
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2009,26340,15000,4200,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2000,400,2500,4000,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2001,500,2800,1600,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2002,689,2080,4400,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2003,834,798,500,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2004,1400,5,600,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2005,1700,0,600,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2006,1064,0,600,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2007,1700,0,600,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2008,1400,1800,3200,0
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2009,1209,1930,3500,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2000,2388,220,10700,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2001,2681,240,12500,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2002,2761,652,12500,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2003,4065,439,12500,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2004,5525,900,10000,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2005,6000,700,10000,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2006,6400,1650,9100,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2007,7000,1400,8700,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2008,6800,1350,8800,0
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2009,6800,1400,8800,0
Orange Juice,CITRUS,Australia,OCEANIA,2000,24103,2487,13026,0
Orange Juice,CITRUS,Australia,OCEANIA,2001,29628,2491,26077,0
Orange Juice,CITRUS,Australia,OCEANIA,2002,25153,1905,13077,0
Orange Juice,CITRUS,Australia,OCEANIA,2003,42533,2251,14615,0
Orange Juice,CITRUS,Australia,OCEANIA,2004,29500,2166,16923,0
Orange Juice,CITRUS,Australia,OCEANIA,2005,28574,1767,13615,0
Orange Juice,CITRUS,Australia,OCEANIA,2006,32500,1600,10461,0
Orange Juice,CITRUS,Australia,OCEANIA,2007,30000,1750,11538,0
Orange Juice,CITRUS,Australia,OCEANIA,2008,25249,1085,10385,0
Orange Juice,CITRUS,Australia,OCEANIA,2009,30732,848,6923,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2001,26000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2002,39000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2003,44000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2004,53000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2005,50000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2006,64000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2007,60000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2008,44000,0,0,0
Orange Juice,CITRUS,Russian Federation,RUSSIA,2009,45000,0,0,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2000,0,1075000,978000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2001,0,1250000,1354000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2002,0,1317000,1151000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2003,0,1417000,1482000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2004,0,1345000,1285000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2005,0,1415000,1440000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2006,0,1298000,1480000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2007,0,1275000,1315000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2008,0,1283000,1273000,0
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2009,0,1173000,1145000,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2000,100,7682,20790,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2001,63,16911,23030,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2002,244,11588,24570,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2003,273,7457,22930,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2004,400,7173,14112,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2005,290,16227,25560,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2006,741,13010,23220,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2007,0,12000,20015,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2008,434,17388,39870,0
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2009,425,17548,25200,0
Orange Juice,CITRUS,United States,UNITED_STATES,2000,183463,87193,987682,0
Orange Juice,CITRUS,United States,UNITED_STATES,2001,134239,128907,1020359,0
Orange Juice,CITRUS,United States,UNITED_STATES,2002,207030,73274,890045,0
Orange Juice,CITRUS,United States,UNITED_STATES,2003,158155,87652,1043465,0
Orange Juice,CITRUS,United States,UNITED_STATES,2004,254383,84839,693977,0
Orange Juice,CITRUS,United States,UNITED_STATES,2005,212678,98053,702763,0
Orange Juice,CITRUS,United States,UNITED_STATES,2006,283808,87257,633767,0
Orange Juice,CITRUS,United States,UNITED_STATES,2007,291541,97659,830101,0
Orange Juice,CITRUS,United States,UNITED_STATES,2008,227632,89760,761166,0
Orange Juice,CITRUS,United States,UNITED_STATES,2009,235531,105558,603188,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2001,207000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2002,225000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2003,216000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2004,225000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2005,208000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2006,170000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2007,214000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2008,177000,0,0,0
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2009,204000,0,0,0
Oranges,CITRUS,China,EAST_ASIA,2000,57000,2000,2635000,421
Oranges,CITRUS,China,EAST_ASIA,2001,42000,5000,3598000,532
Oranges,CITRUS,China,EAST_ASIA,2002,60000,14000,3600000,545
Oranges,CITRUS,China,EAST_ASIA,2003,53000,29000,4036000,623
Oranges,CITRUS,China,EAST_ASIA,2004,48000,47000,4250000,642
Oranges,CITRUS,China,EAST_ASIA,2005,64000,51000,4450000,727
Oranges,CITRUS,China,EAST_ASIA,2006,36000,79000,4800000,891
Oranges,CITRUS,China,EAST_ASIA,2007,62000,124000,5450000,891
Oranges,CITRUS,China,EAST_ASIA,2008,66000,155000,6000000,1036
Oranges,CITRUS,China,EAST_ASIA,2009,80000,158000,6500000,1184
Oranges,CITRUS,Hong Kong,EAST_ASIA,2001,201000,58000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2002,212000,57000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2003,174000,42000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2004,164000,34000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2005,175000,51000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2006,144000,26000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2007,177000,45000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2008,176000,53000,0,0
Oranges,CITRUS,Hong Kong,EAST_ASIA,2009,193000,62000,0,0
Oranges,CITRUS,Japan,EAST_ASIA,2000,132000,0,19000,1762
Oranges,CITRUS,Japan,EAST_ASIA,2001,99000,0,18000,1908
Oranges,CITRUS,Japan,EAST_ASIA,2002,121000,0,17000,1879
Oranges,CITRUS,Japan,EAST_ASIA,2003,109000,0,16000,1788
Oranges,CITRUS,Japan,EAST_ASIA,2004,119000,0,14000,1850
Oranges,CITRUS,Japan,EAST_ASIA,2005,115000,0,13000,1627
Oranges,CITRUS,Japan,EAST_ASIA,2006,90000,0,10000,1494
Oranges,CITRUS,Japan,EAST_ASIA,2007,99000,0,9000,1494
Oranges,CITRUS,Japan,EAST_ASIA,2008,96000,0,6000,1465
Oranges,CITRUS,Japan,EAST_ASIA,2009,104000,0,6000,1458
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2001,99000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2002,144000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2003,155000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2004,124000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2005,123000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2006,78000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2007,112000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2008,71000,0,0,0
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2009,108000,0,0,0
Oranges,CITRUS,Vietnam,EAST_ASIA,2001,2000,0,435000,615
Oranges,CITRUS,Vietnam,EAST_ASIA,2002,3000,0,497000,597
Oranges,CITRUS,Vietnam,EAST_ASIA,2003,7000,0,541000,980
Oranges,CITRUS,Vietnam,EAST_ASIA,2004,14000,0,601000,973
Oranges,CITRUS,Vietnam,EAST_ASIA,2005,22000,0,623000,1017
Oranges,CITRUS,Vietnam,EAST_ASIA,2006,17000,0,623000,1004
Oranges,CITRUS,Vietnam,EAST_ASIA,2007,48000,0,655000,1004
Oranges,CITRUS,Vietnam,EAST_ASIA,2008,58000,0,679000,1061
Oranges,CITRUS,Vietnam,EAST_ASIA,2009,56000,0,694000,1075
Oranges,CITRUS,EU-27,EUROPE,2001,756000,247000,6205000,0
Oranges,CITRUS,EU-27,EUROPE,2002,864000,229000,6060000,0
Oranges,CITRUS,EU-27,EUROPE,2003,795000,196000,5869000,0
Oranges,CITRUS,EU-27,EUROPE,2004,955000,175000,5843000,0
Oranges,CITRUS,EU-27,EUROPE,2005,880000,221000,6925000,0
Oranges,CITRUS,EU-27,EUROPE,2006,1042000,260000,6486000,0
Oranges,CITRUS,EU-27,EUROPE,2007,1040000,242000,6492000,0
Oranges,CITRUS,EU-27,EUROPE,2008,846000,236000,6530000,0
Oranges,CITRUS,EU-27,EUROPE,2009,959000,272000,6244000,0
Oranges,CITRUS,Greece,EUROPE,2000,0,371000,976000,2318
Oranges,CITRUS,Italy,EUROPE,2000,59000,143000,1800000,1759
Oranges,CITRUS,Norway,EUROPE,2001,35000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2002,34000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2003,39000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2004,31000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2005,37000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2006,41000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2007,40000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2008,38000,0,0,0
Oranges,CITRUS,Norway,EUROPE,2009,37000,0,0,0
Oranges,CITRUS,Spain,EUROPE,2000,180000,1246000,2688000,1944
Oranges,CITRUS,Switzerland,EUROPE,2001,60000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2002,60000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2003,65000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2004,59000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2005,63000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2006,63000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2007,62000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2008,61000,0,0,0
Oranges,CITRUS,Switzerland,EUROPE,2009,64000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2001,47000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2002,50000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2003,53000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2004,94000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2005,137000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2006,156000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2007,152000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2008,118000,0,0,0
Oranges,CITRUS,Ukraine,EUROPE,2009,121000,0,0,0
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2001,1000,3000,435000,1679
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2002,9000,5000,367000,1411
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2003,18000,3000,367000,1359
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2004,19000,5000,440000,1788
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2005,32000,3000,383000,1594
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2006,36000,2000,388000,1696
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2007,39000,3000,269000,1696
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2008,77000,6000,310000,1112
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2009,56000,3000,370000,2000
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2000,0,22000,555000,1136
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2001,0,17000,325000,1500
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2002,0,21000,480000,683
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2003,0,18000,398000,1142
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2004,0,14000,200000,1419
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2005,0,4000,250000,1268
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2001,32000,0,140000,2400
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2002,28000,0,141000,2372
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2003,32000,0,138000,2320
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2004,49000,0,138000,2265
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2005,48000,0,138000,2274
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2006,54000,0,138000,2517
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2007,48000,0,132000,2517
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2008,43000,0,132000,2523
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2009,40000,0,132000,2519
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2000,31000,19000,3885000,1178
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2001,27000,18000,4020000,1234
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2002,39000,7000,3734000,1248
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2003,18000,13000,3901000,1158
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2004,25000,16000,4000000,1187
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2005,25000,12000,4157000,1296
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2006,18000,29000,4248000,1286
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2007,26000,24000,4297000,1286
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2008,13000,18000,4193000,1270
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2009,22000,26000,4051000,1257
Oranges,CITRUS,Cyprus,MIDDLE_EAST,2000,0,40000,102000,2201
Oranges,CITRUS,Egypt,MIDDLE_EAST,2000,0,225000,1610000,1836
Oranges,CITRUS,Egypt,MIDDLE_EAST,2001,0,302000,1696000,2028
Oranges,CITRUS,Egypt,MIDDLE_EAST,2002,0,416000,1767000,2163
Oranges,CITRUS,Egypt,MIDDLE_EAST,2003,0,420000,1850000,2128
Oranges,CITRUS,Egypt,MIDDLE_EAST,2004,0,604000,1940000,2223
Oranges,CITRUS,Egypt,MIDDLE_EAST,2005,0,589000,2120000,2295
Oranges,CITRUS,Egypt,MIDDLE_EAST,2006,0,620000,2054000,2299
Oranges,CITRUS,Egypt,MIDDLE_EAST,2007,0,850000,2138000,2299
Oranges,CITRUS,Egypt,MIDDLE_EAST,2008,0,774000,2372000,2291
Oranges,CITRUS,Egypt,MIDDLE_EAST,2009,0,850000,2401000,2407
Oranges,CITRUS,Iraq,MIDDLE_EAST,2001,0,0,330000,1245
Oranges,CITRUS,Iraq,MIDDLE_EAST,2002,0,0,330000,1238
Oranges,CITRUS,Iraq,MIDDLE_EAST,2003,1000,0,200000,754
Oranges,CITRUS,Iraq,MIDDLE_EAST,2004,4000,0,91000,343
Oranges,CITRUS,Iraq,MIDDLE_EAST,2005,39000,0,79000,298
Oranges,CITRUS,Iraq,MIDDLE_EAST,2006,10000,0,78000,277
Oranges,CITRUS,Iraq,MIDDLE_EAST,2007,28000,0,73000,277
Oranges,CITRUS,Iraq,MIDDLE_EAST,2008,66000,0,93000,268
Oranges,CITRUS,Iraq,MIDDLE_EAST,2009,70000,0,102000,270
Oranges,CITRUS,Israel,MIDDLE_EAST,2000,0,71000,218000,2421
Oranges,CITRUS,Israel,MIDDLE_EAST,2001,0,34000,160000,2636
Oranges,CITRUS,Israel,MIDDLE_EAST,2002,0,26000,143000,2443
Oranges,CITRUS,Israel,MIDDLE_EAST,2003,0,29000,133000,2359
Oranges,CITRUS,Israel,MIDDLE_EAST,2004,0,36000,172000,2584
Oranges,CITRUS,Israel,MIDDLE_EAST,2005,0,23000,144000,2442
Oranges,CITRUS,Israel,MIDDLE_EAST,2006,0,37000,188000,2279
Oranges,CITRUS,Israel,MIDDLE_EAST,2007,0,30000,125000,2279
Oranges,CITRUS,Israel,MIDDLE_EAST,2008,0,28000,155000,2395
Oranges,CITRUS,Israel,MIDDLE_EAST,2009,0,22000,148000,2441
Oranges,CITRUS,Morocco,MIDDLE_EAST,2000,0,240000,693000,1699
Oranges,CITRUS,Morocco,MIDDLE_EAST,2001,0,194000,720000,1410
Oranges,CITRUS,Morocco,MIDDLE_EAST,2002,0,256000,800000,1443
Oranges,CITRUS,Morocco,MIDDLE_EAST,2003,0,210000,705000,1669
Oranges,CITRUS,Morocco,MIDDLE_EAST,2004,0,237000,813000,1477
Oranges,CITRUS,Morocco,MIDDLE_EAST,2005,0,233000,784000,1711
Oranges,CITRUS,Morocco,MIDDLE_EAST,2006,0,257000,721000,1293
Oranges,CITRUS,Morocco,MIDDLE_EAST,2007,0,296000,732000,1293
Oranges,CITRUS,Morocco,MIDDLE_EAST,2008,0,305000,790000,1162
Oranges,CITRUS,Morocco,MIDDLE_EAST,2009,0,161000,823000,1383
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2001,85000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2002,72000,1000,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2003,60000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2004,56000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2005,142000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2006,270000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2007,280000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2008,270000,0,0,0
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2009,302000,0,0,0
Oranges,CITRUS,Turkey,MIDDLE_EAST,2000,0,116000,1070000,2750
Oranges,CITRUS,Turkey,MIDDLE_EAST,2001,39000,185000,1250000,3180
Oranges,CITRUS,Turkey,MIDDLE_EAST,2002,41000,191000,1250000,3188
Oranges,CITRUS,Turkey,MIDDLE_EAST,2003,30000,135000,1250000,3073
Oranges,CITRUS,Turkey,MIDDLE_EAST,2004,54000,182000,1300000,3147
Oranges,CITRUS,Turkey,MIDDLE_EAST,2005,39000,205000,1445000,3585
Oranges,CITRUS,Turkey,MIDDLE_EAST,2006,65000,179000,1536000,3503
Oranges,CITRUS,Turkey,MIDDLE_EAST,2007,30000,155000,1427000,3503
Oranges,CITRUS,Turkey,MIDDLE_EAST,2008,41000,256000,1430000,3282
Oranges,CITRUS,Turkey,MIDDLE_EAST,2009,28000,209000,1690000,3784
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2001,41000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2002,40000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2003,40000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2004,78000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2005,95000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2006,85000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2007,106000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2008,172000,0,0,0
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2009,182000,0,0,0
Oranges,CITRUS,Australia,OCEANIA,2000,9000,146000,437000,1888
Oranges,CITRUS,Australia,OCEANIA,2001,9000,136000,633000,2292
Oranges,CITRUS,Australia,OCEANIA,2002,18000,94000,407000,1766
Oranges,CITRUS,Australia,OCEANIA,2003,12000,106000,453000,2397
Oranges,CITRUS,Australia,OCEANIA,2004,13000,131000,547000,1821
Oranges,CITRUS,Australia,OCEANIA,2005,15000,128000,470000,2264
Oranges,CITRUS,Australia,OCEANIA,2006,14000,125000,419000,1825
Oranges,CITRUS,Australia,OCEANIA,2007,17000,108000,403000,1825
Oranges,CITRUS,Australia,OCEANIA,2008,16000,134000,430000,1860
Oranges,CITRUS,Australia,OCEANIA,2009,16000,88000,380000,1830
Oranges,CITRUS,Malaysia,OCEANIA,2001,68000,0,19000,886
Oranges,CITRUS,Malaysia,OCEANIA,2002,74000,0,25000,1010
Oranges,CITRUS,Malaysia,OCEANIA,2003,78000,1000,34000,1549
Oranges,CITRUS,Malaysia,OCEANIA,2004,82000,0,36000,1736
Oranges,CITRUS,Malaysia,OCEANIA,2005,92000,0,42000,1881
Oranges,CITRUS,Malaysia,OCEANIA,2006,91000,1000,12000,778
Oranges,CITRUS,Malaysia,OCEANIA,2007,86000,1000,43000,778
Oranges,CITRUS,Malaysia,OCEANIA,2008,90000,1000,38000,807
Oranges,CITRUS,Malaysia,OCEANIA,2009,83000,1000,51000,822
Oranges,CITRUS,Singapore,OCEANIA,2001,39000,3000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2002,44000,5000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2003,38000,5000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2004,40000,5000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2005,41000,6000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2006,41000,5000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2007,40000,4000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2008,42000,5000,0,0
Oranges,CITRUS,Singapore,OCEANIA,2009,41000,6000,0,0
Oranges,CITRUS,Russian Federation,RUSSIA,2001,347000,3000,0,
Oranges,CITRUS,Russian Federation,RUSSIA,2002,393000,6000,0,
Oranges,CITRUS,Russian Federation,RUSSIA,2003,384000,6000,0,
Oranges,CITRUS,Russian Federation,RUSSIA,2004,400000,7000,0,220
Oranges,CITRUS,Russian Federation,RUSSIA,2005,487000,9000,0,350
Oranges,CITRUS,Russian Federation,RUSSIA,2006,500000,15000,0,270
Oranges,CITRUS,Russian Federation,RUSSIA,2007,517000,12000,0,270
Oranges,CITRUS,Russian Federation,RUSSIA,2008,436000,6000,0,175
Oranges,CITRUS,Russian Federation,RUSSIA,2009,478000,2000,0,84
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2000,7000,107000,913000,1600
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2001,0,80000,780000,1762
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2002,0,76000,700000,1369
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2003,0,135000,750000,1185
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2004,0,170000,770000,1327
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2005,0,180000,840000,1322
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2006,1000,200000,990000,1355
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2007,2000,154000,940000,1355
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2008,1000,137000,900000,1713
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2009,1000,157000,770000,1604
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2000,0,122000,14729000,2490
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2001,0,41000,18360000,2059
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2002,0,69000,15382000,2235
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2003,0,90000,19054000,2023
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2004,0,41000,16565000,2224
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2005,1000,49000,17993000,2215
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2006,2000,49000,18482000,2275
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2007,1000,34000,16850000,2275
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2008,3000,29000,17014000,2215
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2009,9000,37000,15830000,2237
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2001,47000,0,14000,495
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2002,56000,0,17000,478
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2003,50000,0,17000,421
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2004,1000,0,17000,410
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2005,39000,0,18000,406
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2006,54000,0,18000,409
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2007,50000,0,18000,409
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2008,40000,0,20000,444
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2009,53000,0,22000,467
Oranges,CITRUS,South Africa,SUB_SAHARAN,2000,6000,676000,1119000,2382
Oranges,CITRUS,South Africa,SUB_SAHARAN,2001,6000,715000,1263000,2440
Oranges,CITRUS,South Africa,SUB_SAHARAN,2002,6000,726000,1148000,2359
Oranges,CITRUS,South Africa,SUB_SAHARAN,2003,8000,717000,1113000,2820
