food,category,country,region,year,imports,exports,production,yield,source
Orange Juice,CITRUS,Japan,EAST_ASIA,2001,96629,0,200,1000,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2002,96575,0,200,1000,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2003,83989,0,0,-1,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2004,101320,0,0,-1,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2005,90975,0,0,-1,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2006,89741,0,0,-1,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2007,68726,0,0,-1,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2008,75347,0,0,-1,n/a
Orange Juice,CITRUS,Japan,EAST_ASIA,2009,64198,0,0,-1,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2000,45792,217,1895,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2001,46376,17,3243,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2002,48622,43,7843,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2003,38520,145,9600,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2004,38012,460,8041,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2005,37175,414,10027,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2006,33362,154,8760,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2007,28053,489,11103,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2008,23441,1037,7093,1000,n/a
Orange Juice,CITRUS,Republic Of Korea,EAST_ASIA,2009,25747,1134,9884,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2001,892887,33621,111500,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2002,1037377,33623,88688,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2003,1039648,30846,112300,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2004,1022110,32721,102500,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2005,1017079,38564,112000,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2006,802448,46613,171168,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2007,854553,44408,165121,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2008,963323,40154,98569,1000,n/a
Orange Juice,CITRUS,EU-27,EUROPE,2009,796166,45499,94084,1000,n/a
Orange Juice,CITRUS,Greece,EUROPE,2000,8000,8000,15500,1000,n/a
Orange Juice,CITRUS,Italy,EUROPE,2000,40000,43000,38000,1000,n/a
Orange Juice,CITRUS,Spain,EUROPE,2000,35000,59000,58000,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2000,770,37900,40500,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2001,710,30710,34000,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2002,200,4000,8000,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2003,617,16035,20100,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2004,900,68200,74100,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2005,1260,53000,56500,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2006,1200,64700,70000,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2007,1000,95500,102000,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2008,1000,98812,105000,1000,n/a
Orange Juice,CITRUS,Mexico,MIDDLE_AMERICA,2009,635,81635,88000,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2000,50000,49000,26000,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2001,45000,37000,19000,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2002,45000,37000,19000,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2003,45000,25500,9000,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2004,40500,19000,15000,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2005,33700,15000,17900,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2006,26000,18000,7560,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2007,28500,17000,3700,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2008,26700,15800,4900,1000,n/a
Orange Juice,CITRUS,Israel,MIDDLE_EAST,2009,26340,15000,4200,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2000,400,2500,4000,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2001,500,2800,1600,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2002,689,2080,4400,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2003,834,798,500,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2004,1400,5,600,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2005,1700,0,600,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2006,1064,0,600,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2007,1700,0,600,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2008,1400,1800,3200,1000,n/a
Orange Juice,CITRUS,Morocco,MIDDLE_EAST,2009,1209,1930,3500,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2000,2388,220,10700,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2001,2681,240,12500,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2002,2761,652,12500,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2003,4065,439,12500,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2004,5525,900,10000,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2005,6000,700,10000,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2006,6400,1650,9100,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2007,7000,1400,8700,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2008,6800,1350,8800,1000,n/a
Orange Juice,CITRUS,Turkey,MIDDLE_EAST,2009,6800,1400,8800,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2000,24103,2487,13026,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2001,29628,2491,26077,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2002,25153,1905,13077,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2003,42533,2251,14615,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2004,29500,2166,16923,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2005,28574,1767,13615,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2006,32500,1600,10461,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2007,30000,1750,11538,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2008,25249,1085,10385,1000,n/a
Orange Juice,CITRUS,Australia,OCEANIA,2009,30732,848,6923,1000,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2001,26000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2002,39000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2003,44000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2004,53000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2005,50000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2006,64000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2007,60000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2008,44000,0,0,-1,n/a
Orange Juice,CITRUS,Russian Federation,RUSSIA,2009,45000,0,0,-1,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2000,0,1075000,978000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2001,0,1250000,1354000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2002,0,1317000,1151000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2003,0,1417000,1482000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2004,0,1345000,1285000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2005,0,1415000,1440000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2006,0,1298000,1480000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2007,0,1275000,1315000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2008,0,1283000,1273000,1000,n/a
Orange Juice,CITRUS,Brazil,SOUTH_AMERICA,2009,0,1173000,1145000,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2000,100,7682,20790,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2001,63,16911,23030,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2002,244,11588,24570,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2003,273,7457,22930,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2004,400,7173,14112,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2005,290,16227,25560,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2006,741,13010,23220,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2007,0,12000,20015,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2008,434,17388,39870,1000,n/a
Orange Juice,CITRUS,South Africa,SUB_SAHARAN,2009,425,17548,25200,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2000,183463,87193,987682,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2001,134239,128907,1020359,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2002,207030,73274,890045,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2003,158155,87652,1043465,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2004,254383,84839,693977,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2005,212678,98053,702763,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2006,283808,87257,633767,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2007,291541,97659,830101,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2008,227632,89760,761166,1000,n/a
Orange Juice,CITRUS,United States,UNITED_STATES,2009,235531,105558,603188,1000,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2001,207000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2002,225000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2003,216000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2004,225000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2005,208000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2006,170000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2007,214000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2008,177000,0,0,-1,n/a
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2009,204000,0,0,-1,n/a
Oranges,CITRUS,China,EAST_ASIA,2000,57000,2000,2635000,421,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2001,42000,5000,3598000,532,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2002,60000,14000,3600000,545,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2003,53000,29000,4036000,623,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2004,48000,47000,4250000,642,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2005,64000,51000,4450000,727,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2006,36000,79000,4800000,891,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2007,62000,124000,5450000,891,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2008,66000,155000,6000000,1036,FAOStats
Oranges,CITRUS,China,EAST_ASIA,2009,80000,158000,6500000,1184,FAOStats
Oranges,CITRUS,Hong Kong,EAST_ASIA,2001,201000,58000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2002,212000,57000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2003,174000,42000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2004,164000,34000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2005,175000,51000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2006,144000,26000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2007,177000,45000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2008,176000,53000,0,-1,n/a
Oranges,CITRUS,Hong Kong,EAST_ASIA,2009,193000,62000,0,-1,n/a
Oranges,CITRUS,Japan,EAST_ASIA,2000,132000,0,19000,1762,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2001,99000,0,18000,1908,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2002,121000,0,17000,1879,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2003,109000,0,16000,1788,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2004,119000,0,14000,1850,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2005,115000,0,13000,1627,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2006,90000,0,10000,1494,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2007,99000,0,9000,1494,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2008,96000,0,6000,1465,FAOStats
Oranges,CITRUS,Japan,EAST_ASIA,2009,104000,0,6000,1458,FAOStats
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2001,99000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2002,144000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2003,155000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2004,124000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2005,123000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2006,78000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2007,112000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2008,71000,0,0,-1,n/a
Oranges,CITRUS,Republic Of Korea,EAST_ASIA,2009,108000,0,0,-1,n/a
Oranges,CITRUS,Vietnam,EAST_ASIA,2001,2000,0,435000,615,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2002,3000,0,497000,597,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2003,7000,0,541000,980,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2004,14000,0,601000,973,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2005,22000,0,623000,1017,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2006,17000,0,623000,1004,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2007,48000,0,655000,1004,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2008,58000,0,679000,1061,FAOStats
Oranges,CITRUS,Vietnam,EAST_ASIA,2009,56000,0,694000,1075,FAOStats
Oranges,CITRUS,EU-27,EUROPE,2001,756000,247000,6205000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2002,864000,229000,6060000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2003,795000,196000,5869000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2004,955000,175000,5843000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2005,880000,221000,6925000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2006,1042000,260000,6486000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2007,1040000,242000,6492000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2008,846000,236000,6530000,1500,n/a
Oranges,CITRUS,EU-27,EUROPE,2009,959000,272000,6244000,1500,n/a
Oranges,CITRUS,Greece,EUROPE,2000,0,371000,976000,2318,FAOStats
Oranges,CITRUS,Italy,EUROPE,2000,59000,143000,1800000,1759,FAOStats
Oranges,CITRUS,Norway,EUROPE,2001,35000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2002,34000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2003,39000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2004,31000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2005,37000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2006,41000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2007,40000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2008,38000,0,0,-1,n/a
Oranges,CITRUS,Norway,EUROPE,2009,37000,0,0,-1,n/a
Oranges,CITRUS,Spain,EUROPE,2000,180000,1246000,2688000,1944,FAOStats
Oranges,CITRUS,Switzerland,EUROPE,2001,60000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2002,60000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2003,65000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2004,59000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2005,63000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2006,63000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2007,62000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2008,61000,0,0,-1,n/a
Oranges,CITRUS,Switzerland,EUROPE,2009,64000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2001,47000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2002,50000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2003,53000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2004,94000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2005,137000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2006,156000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2007,152000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2008,118000,0,0,-1,n/a
Oranges,CITRUS,Ukraine,EUROPE,2009,121000,0,0,-1,n/a
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2001,1000,3000,435000,1679,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2002,9000,5000,367000,1411,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2003,18000,3000,367000,1359,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2004,19000,5000,440000,1788,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2005,32000,3000,383000,1594,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2006,36000,2000,388000,1696,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2007,39000,3000,269000,1696,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2008,77000,6000,310000,1112,FAOStats
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2009,56000,3000,370000,2000,FAOStats
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2000,0,22000,555000,1136,FAOStats
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2001,0,17000,325000,1500,FAOStats
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2002,0,21000,480000,683,FAOStats
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2003,0,18000,398000,1142,FAOStats
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2004,0,14000,200000,1419,FAOStats
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2005,0,4000,250000,1268,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2001,32000,0,140000,2400,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2002,28000,0,141000,2372,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2003,32000,0,138000,2320,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2004,49000,0,138000,2265,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2005,48000,0,138000,2274,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2006,54000,0,138000,2517,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2007,48000,0,132000,2517,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2008,43000,0,132000,2523,FAOStats
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2009,40000,0,132000,2519,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2000,31000,19000,3885000,1178,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2001,27000,18000,4020000,1234,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2002,39000,7000,3734000,1248,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2003,18000,13000,3901000,1158,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2004,25000,16000,4000000,1187,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2005,25000,12000,4157000,1296,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2006,18000,29000,4248000,1286,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2007,26000,24000,4297000,1286,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2008,13000,18000,4193000,1270,FAOStats
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2009,22000,26000,4051000,1257,FAOStats
Oranges,CITRUS,Cyprus,MIDDLE_EAST,2000,0,40000,102000,2201,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2000,0,225000,1610000,1836,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2001,0,302000,1696000,2028,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2002,0,416000,1767000,2163,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2003,0,420000,1850000,2128,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2004,0,604000,1940000,2223,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2005,0,589000,2120000,2295,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2006,0,620000,2054000,2299,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2007,0,850000,2138000,2299,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2008,0,774000,2372000,2291,FAOStats
Oranges,CITRUS,Egypt,MIDDLE_EAST,2009,0,850000,2401000,2407,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2001,0,0,330000,1245,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2002,0,0,330000,1238,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2003,1000,0,200000,754,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2004,4000,0,91000,343,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2005,39000,0,79000,298,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2006,10000,0,78000,277,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2007,28000,0,73000,277,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2008,66000,0,93000,268,FAOStats
Oranges,CITRUS,Iraq,MIDDLE_EAST,2009,70000,0,102000,270,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2000,0,71000,218000,2421,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2001,0,34000,160000,2636,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2002,0,26000,143000,2443,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2003,0,29000,133000,2359,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2004,0,36000,172000,2584,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2005,0,23000,144000,2442,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2006,0,37000,188000,2279,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2007,0,30000,125000,2279,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2008,0,28000,155000,2395,FAOStats
Oranges,CITRUS,Israel,MIDDLE_EAST,2009,0,22000,148000,2441,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2000,0,240000,693000,1699,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2001,0,194000,720000,1410,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2002,0,256000,800000,1443,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2003,0,210000,705000,1669,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2004,0,237000,813000,1477,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2005,0,233000,784000,1711,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2006,0,257000,721000,1293,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2007,0,296000,732000,1293,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2008,0,305000,790000,1162,FAOStats
Oranges,CITRUS,Morocco,MIDDLE_EAST,2009,0,161000,823000,1383,FAOStats
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2001,85000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2002,72000,1000,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2003,60000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2004,56000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2005,142000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2006,270000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2007,280000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2008,270000,0,0,-1,n/a
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2009,302000,0,0,-1,n/a
Oranges,CITRUS,Turkey,MIDDLE_EAST,2000,0,116000,1070000,2750,FAOStats
Oranges,CITRUS,Turkey,MIDDLE_EAST,2001,39000,185000,1250000,3180,FAOStats
Oranges,CITRUS,Turkey,MIDDLE_EAST,2002,41000,191000,1250000,3188,FAOStats
Oranges,CITRUS,Turkey,MIDDLE_EAST,2003,30000,135000,1250000,3073,FAOStats
Oranges,CITRUS,Turkey,MIDDLE_EAST,2004,54000,182000,1300000,3147,FAOStats
Oranges,CITRUS,Turkey,MIDDLE_EAST,2005,39000,205000,1445000,3585,FAOStats
